model_name,feature_name,mean_abs_shap_value,mean_signed_shap_value,input_slice,sample_size,final_test_used,importance_share,rank
ao2_gradient_boosting_regressor,categorical__order_state_normalized_distrito_de_cayo,0.0,0.0,development_inner_validation,5000,False,0.0,666
ao2_gradient_boosting_regressor,categorical__order_state_normalized_distrito_de_columbia,0.0,0.0,development_inner_validation,5000,False,0.0,667
ao2_gradient_boosting_regressor,categorical__order_state_normalized_distrito_federal,0.0,0.0,development_inner_validation,5000,False,0.0,668
ao2_gradient_boosting_regressor,categorical__order_state_normalized_djelfa,0.0,0.0,development_inner_validation,5000,False,0.0,669
ao2_gradient_boosting_regressor,categorical__order_state_normalized_dnipropetrovsk,0.0,0.0,development_inner_validation,5000,False,0.0,670
ao2_gradient_boosting_regressor,categorical__order_state_normalized_doha,0.0,0.0,development_inner_validation,5000,False,0.0,671
ao2_gradient_boosting_regressor,categorical__order_state_normalized_dolj,0.0,0.0,development_inner_validation,5000,False,0.0,672
ao2_gradient_boosting_regressor,categorical__order_state_normalized_donetsk,0.0,0.0,development_inner_validation,5000,False,0.0,673
ao2_gradient_boosting_regressor,categorical__order_state_normalized_donga,0.0,0.0,development_inner_validation,5000,False,0.0,674
ao2_gradient_boosting_regressor,categorical__order_state_normalized_duarte,0.0,0.0,development_inner_validation,5000,False,0.0,675
ao2_gradient_boosting_regressor,categorical__order_state_normalized_dubln,0.0,0.0,development_inner_validation,5000,False,0.0,676
ao2_gradient_boosting_regressor,categorical__order_state_normalized_dubln_del_sur,0.0,0.0,development_inner_validation,5000,False,0.0,677
ao2_gradient_boosting_regressor,categorical__order_state_normalized_dukalaabda,0.0,0.0,development_inner_validation,5000,False,0.0,678
ao2_gradient_boosting_regressor,categorical__order_state_normalized_durrs,0.0,0.0,development_inner_validation,5000,False,0.0,679
ao2_gradient_boosting_regressor,categorical__order_state_normalized_ecuatoria_central,0.0,0.0,development_inner_validation,5000,False,0.0,680
ao2_gradient_boosting_regressor,categorical__order_state_normalized_edo,0.0,0.0,development_inner_validation,5000,False,0.0,681
ao2_gradient_boosting_regressor,categorical__order_state_normalized_el_aain,0.0,0.0,development_inner_validation,5000,False,0.0,682
ao2_gradient_boosting_regressor,categorical__order_state_normalized_elazig,0.0,0.0,development_inner_validation,5000,False,0.0,683
ao2_gradient_boosting_regressor,categorical__order_state_normalized_elbasan,0.0,0.0,development_inner_validation,5000,False,0.0,684
ao2_gradient_boosting_regressor,categorical__order_state_normalized_entre_ros,0.0,0.0,development_inner_validation,5000,False,0.0,685
ao2_gradient_boosting_regressor,categorical__order_state_normalized_enugu,0.0,0.0,development_inner_validation,5000,False,0.0,686
ao2_gradient_boosting_regressor,categorical__order_state_normalized_erzurum,0.0,0.0,development_inner_validation,5000,False,0.0,687
ao2_gradient_boosting_regressor,categorical__order_state_normalized_escania,0.0,0.0,development_inner_validation,5000,False,0.0,688
ao2_gradient_boosting_regressor,categorical__order_state_normalized_escocia,0.0,0.0,development_inner_validation,5000,False,0.0,689
ao2_gradient_boosting_regressor,categorical__order_state_normalized_escuintla,0.0,0.0,development_inner_validation,5000,False,0.0,690
ao2_gradient_boosting_regressor,categorical__order_state_normalized_espaillat,0.0,0.0,development_inner_validation,5000,False,0.0,691
ao2_gradient_boosting_regressor,categorical__order_state_normalized_espritu_santo,0.0,0.0,development_inner_validation,5000,False,0.0,692
ao2_gradient_boosting_regressor,categorical__order_state_normalized_est,0.0,0.0,development_inner_validation,5000,False,0.0,693
ao2_gradient_boosting_regressor,categorical__order_state_normalized_estado_libre,0.0,0.0,development_inner_validation,5000,False,0.0,694
ao2_gradient_boosting_regressor,categorical__order_state_normalized_estambul,0.0,0.0,development_inner_validation,5000,False,0.0,695
ao2_gradient_boosting_regressor,categorical__order_state_normalized_estel,0.0,0.0,development_inner_validation,5000,False,0.0,696
ao2_gradient_boosting_regressor,categorical__order_state_normalized_estocolmo,0.0,0.0,development_inner_validation,5000,False,0.0,697
ao2_gradient_boosting_regressor,categorical__order_state_normalized_estuaire,0.0,0.0,development_inner_validation,5000,False,0.0,698
ao2_gradient_boosting_regressor,categorical__order_state_normalized_extremadura,0.0,0.0,development_inner_validation,5000,False,0.0,699
ao2_gradient_boosting_regressor,categorical__order_state_normalized_fars,0.0,0.0,development_inner_validation,5000,False,0.0,700
ao2_gradient_boosting_regressor,categorical__order_state_normalized_fayn,0.0,0.0,development_inner_validation,5000,False,0.0,701
ao2_gradient_boosting_regressor,categorical__order_state_normalized_federacin_de_bosnia_y_herzegovina,0.0,0.0,development_inner_validation,5000,False,0.0,702
ao2_gradient_boosting_regressor,categorical__order_state_normalized_fezbulmn,0.0,0.0,development_inner_validation,5000,False,0.0,703
ao2_gradient_boosting_regressor,categorical__order_state_normalized_finlandia_del_sudoeste,0.0,0.0,development_inner_validation,5000,False,0.0,704
ao2_gradient_boosting_regressor,categorical__order_state_normalized_flanders_occidental,0.0,0.0,development_inner_validation,5000,False,0.0,705
ao2_gradient_boosting_regressor,categorical__order_state_normalized_flanders_oriental,0.0,0.0,development_inner_validation,5000,False,0.0,706
ao2_gradient_boosting_regressor,categorical__order_state_normalized_florida,0.0,0.0,development_inner_validation,5000,False,0.0,707
ao2_gradient_boosting_regressor,categorical__order_state_normalized_francisco_morazn,0.0,0.0,development_inner_validation,5000,False,0.0,708
ao2_gradient_boosting_regressor,categorical__order_state_normalized_franzsischguayana,0.0,0.0,development_inner_validation,5000,False,0.0,709
ao2_gradient_boosting_regressor,categorical__order_state_normalized_frisia,0.0,0.0,development_inner_validation,5000,False,0.0,710
ao2_gradient_boosting_regressor,categorical__order_state_normalized_friulivenecia_julia,0.0,0.0,development_inner_validation,5000,False,0.0,711
ao2_gradient_boosting_regressor,categorical__order_state_normalized_fromager,0.0,0.0,development_inner_validation,5000,False,0.0,712
ao2_gradient_boosting_regressor,categorical__order_state_normalized_fujian,0.0,0.0,development_inner_validation,5000,False,0.0,713
ao2_gradient_boosting_regressor,categorical__order_state_normalized_fukuoka,0.0,0.0,development_inner_validation,5000,False,0.0,714
ao2_gradient_boosting_regressor,categorical__order_state_normalized_galati,0.0,0.0,development_inner_validation,5000,False,0.0,715
ao2_gradient_boosting_regressor,categorical__order_state_normalized_galicia,0.0,0.0,development_inner_validation,5000,False,0.0,716
ao2_gradient_boosting_regressor,categorical__order_state_normalized_galway,0.0,0.0,development_inner_validation,5000,False,0.0,717
ao2_gradient_boosting_regressor,categorical__order_state_normalized_garbchrardabeni_hsen,0.0,0.0,development_inner_validation,5000,False,0.0,718
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gauteng,0.0,0.0,development_inner_validation,5000,False,0.0,719
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gaziantep,0.0,0.0,development_inner_validation,5000,False,0.0,720
ao2_gradient_boosting_regressor,categorical__order_state_normalized_georgia,0.0,0.0,development_inner_validation,5000,False,0.0,721
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gezira,0.0,0.0,development_inner_validation,5000,False,0.0,722
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gharbia,0.0,0.0,development_inner_validation,5000,False,0.0,723
ao2_gradient_boosting_regressor,categorical__order_state_normalized_ginebra,0.0,0.0,development_inner_validation,5000,False,0.0,724
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gisborne,0.0,0.0,development_inner_validation,5000,False,0.0,725
ao2_gradient_boosting_regressor,categorical__order_state_normalized_giurgiu,0.0,0.0,development_inner_validation,5000,False,0.0,726
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gmel,0.0,0.0,development_inner_validation,5000,False,0.0,727
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gobolka_woqooyi_galbeed,0.0,0.0,development_inner_validation,5000,False,0.0,728
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gois,0.0,0.0,development_inner_validation,5000,False,0.0,729
ao2_gradient_boosting_regressor,categorical__order_state_normalized_golestn,0.0,0.0,development_inner_validation,5000,False,0.0,730
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gombe,0.0,0.0,development_inner_validation,5000,False,0.0,731
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gorj,0.0,0.0,development_inner_validation,5000,False,0.0,732
ao2_gradient_boosting_regressor,categorical__order_state_normalized_grad_zagreb,0.0,0.0,development_inner_validation,5000,False,0.0,733
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gran_accra,0.0,0.0,development_inner_validation,5000,False,0.0,734
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gran_casablanca,0.0,0.0,development_inner_validation,5000,False,0.0,735
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gran_polonia,0.0,0.0,development_inner_validation,5000,False,0.0,736
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gran_valle_del_rift,0.0,0.0,development_inner_validation,5000,False,0.0,737
ao2_gradient_boosting_regressor,categorical__order_state_normalized_granada,0.0,0.0,development_inner_validation,5000,False,0.0,738
ao2_gradient_boosting_regressor,categorical__order_state_normalized_granma,0.0,0.0,development_inner_validation,5000,False,0.0,739
ao2_gradient_boosting_regressor,categorical__order_state_normalized_grodno,0.0,0.0,development_inner_validation,5000,False,0.0,740
ao2_gradient_boosting_regressor,categorical__order_state_normalized_groningen,0.0,0.0,development_inner_validation,5000,False,0.0,741
ao2_gradient_boosting_regressor,categorical__order_state_normalized_guadalupe,0.0,0.0,development_inner_validation,5000,False,0.0,742
ao2_gradient_boosting_regressor,categorical__order_state_normalized_guanacaste,0.0,0.0,development_inner_validation,5000,False,0.0,743
ao2_gradient_boosting_regressor,categorical__order_state_normalized_guanajuato,0.0,0.0,development_inner_validation,5000,False,0.0,744
ao2_gradient_boosting_regressor,categorical__order_state_normalized_guangdong,0.0,0.0,development_inner_validation,5000,False,0.0,745
ao2_gradient_boosting_regressor,categorical__order_state_normalized_guangxi,0.0,0.0,development_inner_validation,5000,False,0.0,746
ao2_gradient_boosting_regressor,categorical__order_state_normalized_guantnamo,0.0,0.0,development_inner_validation,5000,False,0.0,747
ao2_gradient_boosting_regressor,categorical__order_state_normalized_guatemala,0.0,0.0,development_inner_validation,5000,False,0.0,748
ao2_gradient_boosting_regressor,categorical__order_state_normalized_guelma,0.0,0.0,development_inner_validation,5000,False,0.0,749
ao2_gradient_boosting_regressor,categorical__order_state_normalized_guerrero,0.0,0.0,development_inner_validation,5000,False,0.0,750
ao2_gradient_boosting_regressor,categorical__order_state_normalized_guiln,0.0,0.0,development_inner_validation,5000,False,0.0,751
ao2_gradient_boosting_regressor,categorical__order_state_normalized_guizhou,0.0,0.0,development_inner_validation,5000,False,0.0,752
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gulu,0.0,0.0,development_inner_validation,5000,False,0.0,753
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gunma,0.0,0.0,development_inner_validation,5000,False,0.0,754
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gurico,0.0,0.0,development_inner_validation,5000,False,0.0,755
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gyeonggi,0.0,0.0,development_inner_validation,5000,False,0.0,756
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gyeongsangnam,0.0,0.0,development_inner_validation,5000,False,0.0,757
ao2_gradient_boosting_regressor,categorical__order_state_normalized_gyr,0.0,0.0,development_inner_validation,5000,False,0.0,758
ao2_gradient_boosting_regressor,categorical__order_state_normalized_haifa,0.0,0.0,development_inner_validation,5000,False,0.0,759
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hainan,0.0,0.0,development_inner_validation,5000,False,0.0,760
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hajdbihar,0.0,0.0,development_inner_validation,5000,False,0.0,761
ao2_gradient_boosting_regressor,categorical__order_state_normalized_halland,0.0,0.0,development_inner_validation,5000,False,0.0,762
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hamadn,0.0,0.0,development_inner_validation,5000,False,0.0,763
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hamburgo,0.0,0.0,development_inner_validation,5000,False,0.0,764
ao2_gradient_boosting_regressor,categorical__order_state_normalized_harare,0.0,0.0,development_inner_validation,5000,False,0.0,765
ao2_gradient_boosting_regressor,categorical__order_state_normalized_harjumaa,0.0,0.0,development_inner_validation,5000,False,0.0,766
ao2_gradient_boosting_regressor,categorical__order_state_normalized_haryana,0.0,0.0,development_inner_validation,5000,False,0.0,767
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hatay,0.0,0.0,development_inner_validation,5000,False,0.0,768
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hawkes_bay,0.0,0.0,development_inner_validation,5000,False,0.0,769
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hebei,0.0,0.0,development_inner_validation,5000,False,0.0,770
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hedmark,0.0,0.0,development_inner_validation,5000,False,0.0,771
ao2_gradient_boosting_regressor,categorical__order_state_normalized_heilongjiang,0.0,0.0,development_inner_validation,5000,False,0.0,772
ao2_gradient_boosting_regressor,categorical__order_state_normalized_henao,0.0,0.0,development_inner_validation,5000,False,0.0,773
ao2_gradient_boosting_regressor,categorical__order_state_normalized_herat,0.0,0.0,development_inner_validation,5000,False,0.0,774
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hesse,0.0,0.0,development_inner_validation,5000,False,0.0,775
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hidalgo,0.0,0.0,development_inner_validation,5000,False,0.0,776
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hims,0.0,0.0,development_inner_validation,5000,False,0.0,777
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hiroshima,0.0,0.0,development_inner_validation,5000,False,0.0,778
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hokkaido,0.0,0.0,development_inner_validation,5000,False,0.0,779
ao2_gradient_boosting_regressor,categorical__order_state_normalized_holanda_septentrional,0.0,0.0,development_inner_validation,5000,False,0.0,780
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hong_kong,0.0,0.0,development_inner_validation,5000,False,0.0,781
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hordaland,0.0,0.0,development_inner_validation,5000,False,0.0,782
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hormozgn,0.0,0.0,development_inner_validation,5000,False,0.0,783
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hradec_krlov,0.0,0.0,development_inner_validation,5000,False,0.0,784
ao2_gradient_boosting_regressor,categorical__order_state_normalized_huambo,0.0,0.0,development_inner_validation,5000,False,0.0,785
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hubei,0.0,0.0,development_inner_validation,5000,False,0.0,786
ao2_gradient_boosting_regressor,categorical__order_state_normalized_huila,0.0,0.0,development_inner_validation,5000,False,0.0,787
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hunan,0.0,0.0,development_inner_validation,5000,False,0.0,788
ao2_gradient_boosting_regressor,categorical__order_state_normalized_hyogo,0.0,0.0,development_inner_validation,5000,False,0.0,789
ao2_gradient_boosting_regressor,categorical__order_state_normalized_iasi,0.0,0.0,development_inner_validation,5000,False,0.0,790
ao2_gradient_boosting_regressor,categorical__order_state_normalized_iauliai,0.0,0.0,development_inner_validation,5000,False,0.0,791
ao2_gradient_boosting_regressor,categorical__order_state_normalized_ibaraki,0.0,0.0,development_inner_validation,5000,False,0.0,792
ao2_gradient_boosting_regressor,categorical__order_state_normalized_idaho,0.0,0.0,development_inner_validation,5000,False,0.0,793
ao2_gradient_boosting_regressor,categorical__order_state_normalized_igdir,0.0,0.0,development_inner_validation,5000,False,0.0,794
ao2_gradient_boosting_regressor,categorical__order_state_normalized_ilam,0.0,0.0,development_inner_validation,5000,False,0.0,795
ao2_gradient_boosting_regressor,categorical__order_state_normalized_ilina,0.0,0.0,development_inner_validation,5000,False,0.0,796
ao2_gradient_boosting_regressor,categorical__order_state_normalized_imericia,0.0,0.0,development_inner_validation,5000,False,0.0,797
ao2_gradient_boosting_regressor,categorical__order_state_normalized_inglaterra,0.0,0.0,development_inner_validation,5000,False,0.0,798
ao2_gradient_boosting_regressor,categorical__order_state_normalized_iowa,0.0,0.0,development_inner_validation,5000,False,0.0,799
ao2_gradient_boosting_regressor,categorical__order_state_normalized_irkutsk,0.0,0.0,development_inner_validation,5000,False,0.0,800
ao2_gradient_boosting_regressor,categorical__order_state_normalized_isfahn,0.0,0.0,development_inner_validation,5000,False,0.0,801
ao2_gradient_boosting_regressor,categorical__order_state_normalized_ishikawa,0.0,0.0,development_inner_validation,5000,False,0.0,802
ao2_gradient_boosting_regressor,categorical__order_state_normalized_isla_de_francia,0.0,0.0,development_inner_validation,5000,False,0.0,803
ao2_gradient_boosting_regressor,categorical__order_state_normalized_isla_de_la_juventud,0.0,0.0,development_inner_validation,5000,False,0.0,804
ao2_gradient_boosting_regressor,categorical__order_state_normalized_islas_baleares,0.0,0.0,development_inner_validation,5000,False,0.0,805
ao2_gradient_boosting_regressor,categorical__order_state_normalized_ivanovo,0.0,0.0,development_inner_validation,5000,False,0.0,806
ao2_gradient_boosting_regressor,categorical__order_state_normalized_izmir,0.0,0.0,development_inner_validation,5000,False,0.0,807
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jalisco,0.0,0.0,development_inner_validation,5000,False,0.0,808
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jambi,0.0,0.0,development_inner_validation,5000,False,0.0,809
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jammu_y_cachemira,0.0,0.0,development_inner_validation,5000,False,0.0,810
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jartum,0.0,0.0,development_inner_validation,5000,False,0.0,811
ao2_gradient_boosting_regressor,categorical__order_state_normalized_java_central,0.0,0.0,development_inner_validation,5000,False,0.0,812
ao2_gradient_boosting_regressor,categorical__order_state_normalized_java_oriental,0.0,0.0,development_inner_validation,5000,False,0.0,813
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jersn,0.0,0.0,development_inner_validation,5000,False,0.0,814
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jerusaln,0.0,0.0,development_inner_validation,5000,False,0.0,815
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jharkhand,0.0,0.0,development_inner_validation,5000,False,0.0,816
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jiangsu,0.0,0.0,development_inner_validation,5000,False,0.0,817
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jiangxi,0.0,0.0,development_inner_validation,5000,False,0.0,818
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jilin,0.0,0.0,development_inner_validation,5000,False,0.0,819
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jinja,0.0,0.0,development_inner_validation,5000,False,0.0,820
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jizn,0.0,0.0,development_inner_validation,5000,False,0.0,821
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jorasn_razav,0.0,0.0,development_inner_validation,5000,False,0.0,822
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jrkov,0.0,0.0,development_inner_validation,5000,False,0.0,823
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jubbada_hoose,0.0,0.0,development_inner_validation,5000,False,0.0,824
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jujuy,0.0,0.0,development_inner_validation,5000,False,0.0,825
ao2_gradient_boosting_regressor,categorical__order_state_normalized_junn,0.0,0.0,development_inner_validation,5000,False,0.0,826
ao2_gradient_boosting_regressor,categorical__order_state_normalized_jutlandia_central,0.0,0.0,development_inner_validation,5000,False,0.0,827
ao2_gradient_boosting_regressor,categorical__order_state_normalized_juzestn,0.0,0.0,development_inner_validation,5000,False,0.0,828
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kabardiabalkaria,0.0,0.0,development_inner_validation,5000,False,0.0,829
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kabarole,0.0,0.0,development_inner_validation,5000,False,0.0,830
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kabul,0.0,0.0,development_inner_validation,5000,False,0.0,831
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kaduna,0.0,0.0,development_inner_validation,5000,False,0.0,832
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kagawa,0.0,0.0,development_inner_validation,5000,False,0.0,833
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kahramanmara,0.0,0.0,development_inner_validation,5000,False,0.0,834
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kalimantan_oriental,0.0,0.0,development_inner_validation,5000,False,0.0,835
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kaliningrado,0.0,0.0,development_inner_validation,5000,False,0.0,836
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kaluga,0.0,0.0,development_inner_validation,5000,False,0.0,837
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kampala,0.0,0.0,development_inner_validation,5000,False,0.0,838
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kanagawa,0.0,0.0,development_inner_validation,5000,False,0.0,839
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kankan,0.0,0.0,development_inner_validation,5000,False,0.0,840
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kano,0.0,0.0,development_inner_validation,5000,False,0.0,841
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kansas,0.0,0.0,development_inner_validation,5000,False,0.0,842
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kara,0.0,0.0,development_inner_validation,5000,False,0.0,843
ao2_gradient_boosting_regressor,categorical__order_state_normalized_karagand,0.0,0.0,development_inner_validation,5000,False,0.0,844
ao2_gradient_boosting_regressor,categorical__order_state_normalized_karbala,0.0,0.0,development_inner_validation,5000,False,0.0,845
ao2_gradient_boosting_regressor,categorical__order_state_normalized_karnataka,0.0,0.0,development_inner_validation,5000,False,0.0,846
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kasai_occidental,0.0,0.0,development_inner_validation,5000,False,0.0,847
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kasai_oriental,0.0,0.0,development_inner_validation,5000,False,0.0,848
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kasala,0.0,0.0,development_inner_validation,5000,False,0.0,849
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kashkadar,0.0,0.0,development_inner_validation,5000,False,0.0,850
ao2_gradient_boosting_regressor,categorical__order_state_normalized_katanga,0.0,0.0,development_inner_validation,5000,False,0.0,851
ao2_gradient_boosting_regressor,categorical__order_state_normalized_katsina,0.0,0.0,development_inner_validation,5000,False,0.0,852
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kaunas,0.0,0.0,development_inner_validation,5000,False,0.0,853
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kayes,0.0,0.0,development_inner_validation,5000,False,0.0,854
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kayseri,0.0,0.0,development_inner_validation,5000,False,0.0,855
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kerala,0.0,0.0,development_inner_validation,5000,False,0.0,856
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kerman,0.0,0.0,development_inner_validation,5000,False,0.0,857
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kermanshah,0.0,0.0,development_inner_validation,5000,False,0.0,858
ao2_gradient_boosting_regressor,categorical__order_state_normalized_khatlon,0.0,0.0,development_inner_validation,5000,False,0.0,859
ao2_gradient_boosting_regressor,categorical__order_state_normalized_khmelnytskyi,0.0,0.0,development_inner_validation,5000,False,0.0,860
ao2_gradient_boosting_regressor,categorical__order_state_normalized_khomas,0.0,0.0,development_inner_validation,5000,False,0.0,861
ao2_gradient_boosting_regressor,categorical__order_state_normalized_khulna,0.0,0.0,development_inner_validation,5000,False,0.0,862
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kigali,0.0,0.0,development_inner_validation,5000,False,0.0,863
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kigoma,0.0,0.0,development_inner_validation,5000,False,0.0,864
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kilimanjaro,0.0,0.0,development_inner_validation,5000,False,0.0,865
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kin_giang,0.0,0.0,development_inner_validation,5000,False,0.0,866
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kindia,0.0,0.0,development_inner_validation,5000,False,0.0,867
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kinshasa,0.0,0.0,development_inner_validation,5000,False,0.0,868
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kirovohrad,0.0,0.0,development_inner_validation,5000,False,0.0,869
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kirsehir,0.0,0.0,development_inner_validation,5000,False,0.0,870
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kivu_del_sur,0.0,0.0,development_inner_validation,5000,False,0.0,871
ao2_gradient_boosting_regressor,categorical__order_state_normalized_klaipda,0.0,0.0,development_inner_validation,5000,False,0.0,872
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kocaeli,0.0,0.0,development_inner_validation,5000,False,0.0,873
ao2_gradient_boosting_regressor,categorical__order_state_normalized_konya,0.0,0.0,development_inner_validation,5000,False,0.0,874
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kor,0.0,0.0,development_inner_validation,5000,False,0.0,875
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kostani,0.0,0.0,development_inner_validation,5000,False,0.0,876
ao2_gradient_boosting_regressor,categorical__order_state_normalized_ktahya,0.0,0.0,development_inner_validation,5000,False,0.0,877
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kuala_lumpur,0.0,0.0,development_inner_validation,5000,False,0.0,878
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kumanovo,0.0,0.0,development_inner_validation,5000,False,0.0,879
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kurdistn,0.0,0.0,development_inner_validation,5000,False,0.0,880
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kwara,0.0,0.0,development_inner_validation,5000,False,0.0,881
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kwazulunatal,0.0,0.0,development_inner_validation,5000,False,0.0,882
ao2_gradient_boosting_regressor,categorical__order_state_normalized_kymenlaakso,0.0,0.0,development_inner_validation,5000,False,0.0,883
ao2_gradient_boosting_regressor,categorical__order_state_normalized_la_libertad,0.0,0.0,development_inner_validation,5000,False,0.0,884
ao2_gradient_boosting_regressor,categorical__order_state_normalized_la_paz,0.0,0.0,development_inner_validation,5000,False,0.0,885
ao2_gradient_boosting_regressor,categorical__order_state_normalized_la_rioja,0.0,0.0,development_inner_validation,5000,False,0.0,886
ao2_gradient_boosting_regressor,categorical__order_state_normalized_la_romana,0.0,0.0,development_inner_validation,5000,False,0.0,887
ao2_gradient_boosting_regressor,categorical__order_state_normalized_la_vega,0.0,0.0,development_inner_validation,5000,False,0.0,888
ao2_gradient_boosting_regressor,categorical__order_state_normalized_lacio,0.0,0.0,development_inner_validation,5000,False,0.0,889
ao2_gradient_boosting_regressor,categorical__order_state_normalized_lacs,0.0,0.0,development_inner_validation,5000,False,0.0,890
ao2_gradient_boosting_regressor,categorical__order_state_normalized_lagunes,0.0,0.0,development_inner_validation,5000,False,0.0,891
ao2_gradient_boosting_regressor,categorical__order_state_normalized_lambayeque,0.0,0.0,development_inner_validation,5000,False,0.0,892
ao2_gradient_boosting_regressor,categorical__order_state_normalized_languedocrosellnmediodapirineos,0.0,0.0,development_inner_validation,5000,False,0.0,893
ao2_gradient_boosting_regressor,categorical__order_state_normalized_las_tunas,0.0,0.0,development_inner_validation,5000,False,0.0,894
ao2_gradient_boosting_regressor,categorical__order_state_normalized_len,0.0,0.0,development_inner_validation,5000,False,0.0,895
